dataset,hidden_layers,learning_rate,activation,optimizer,epochs,avg_f1_score
1_ef_b.csv,"[15, 15, 15, 15]",0.1,tanh,adam,25,0.8472273827813129
1_ef_b.csv,"[15, 15, 15, 15]",0.1,tanh,adam,50,0.8588519207426231
1_ef_b.csv,"[15, 15, 15, 15]",0.1,tanh,sgd,10,0.6007192440634733
1_ef_b.csv,"[15, 15, 15, 15]",0.1,tanh,sgd,25,0.8363441529231002
1_ef_b.csv,"[15, 15, 15, 15]",0.1,tanh,sgd,50,0.8608074425996927
1_ef_b.csv,"[15, 15, 15, 15]",0.1,tanh,rmsprop,10,0.8186690542208168
1_ef_b.csv,"[15, 15, 15, 15]",0.1,tanh,rmsprop,25,0.8445311477233673
1_ef_b.csv,"[15, 15, 15, 15]",0.1,tanh,rmsprop,50,0.8448786812381087
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,adam,10,0.6272195015129798
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,adam,25,0.44195319350144374
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,adam,50,0.7819919698816058
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,sgd,10,0.535352564102564
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,sgd,25,0.4009935897435898
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,sgd,50,0.27020833333333333
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,rmsprop,10,0.7481906415352304
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,rmsprop,25,0.8561226710186318
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,rmsprop,50,0.8521531666044544
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,adam,10,0.744202402097583
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,adam,25,0.8449719789254673
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,adam,50,0.8575607504913115
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,sgd,10,0.33862440369707814
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,sgd,25,0.4009935897435898
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,sgd,50,0.3970880467571644
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,rmsprop,10,0.8585016958508614
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,rmsprop,25,0.8535756056808689
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,rmsprop,50,0.8548215922347155
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,adam,10,0.8531179232666647
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,adam,25,0.8643672587265264
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,adam,50,0.8579419309541347
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,sgd,10,0.3302083333333333
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,sgd,25,0.33330128205128207
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,sgd,50,0.33536858974358974
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,rmsprop,10,0.8470593548204197
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,rmsprop,25,0.8514157746889749
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,rmsprop,50,0.8540264296702123
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,adam,10,0.8563071242465634
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,adam,25,0.8583409679441381
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,adam,50,0.8541894565162258
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,sgd,10,0.49423076923076914
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,sgd,25,0.33536858974358974
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,sgd,50,0.588291543898418
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,rmsprop,10,0.8629861055952881
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,rmsprop,25,0.8556235725158251
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,rmsprop,50,0.8487238642948824
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,adam,10,0.8580909680672866
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,adam,25,0.8495819926757026
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,adam,50,0.853539510194136
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,sgd,10,0.39892628205128206
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,sgd,25,0.3312339743589744
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,sgd,50,0.4796438276902274
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,rmsprop,10,0.4009935897435898
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,rmsprop,25,0.26456730769230774
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,relu,rmsprop,50,0.6009775641025641
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,adam,10,0.8435340161999202
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,adam,25,0.8518607689436358
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,adam,50,0.8456369359200557
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,sgd,10,0.3721565934065934
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,sgd,25,0.7531663403391329
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,sgd,50,0.8502720482114873
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,rmsprop,10,0.8445767772988251
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,rmsprop,25,0.8385279735726758
1_ef_b.csv,"[15, 15, 15, 15, 15]",0.1,tanh,rmsprop,50,0.8435851771022799
1_nrml_b.csv,[15],0.001,relu,adam,10,0.5131891883014407
1_nrml_b.csv,[15],0.001,relu,adam,25,0.5551928262700445
1_nrml_b.csv,[15],0.001,relu,adam,50,0.8320011506327024
1_nrml_b.csv,[15],0.001,relu,sgd,10,0.48862229478755187
1_nrml_b.csv,[15],0.001,relu,sgd,25,0.4172194390832903
1_nrml_b.csv,[15],0.001,relu,sgd,50,0.5008001021089188
1_nrml_b.csv,[15],0.001,relu,rmsprop,10,0.8148659098572553
1_nrml_b.csv,[15],0.001,relu,rmsprop,25,0.8827572510509205
1_nrml_b.csv,[15],0.001,relu,rmsprop,50,0.8960654328036093
1_nrml_b.csv,[15],0.001,tanh,adam,10,0.5752153203471064
1_nrml_b.csv,[15],0.001,tanh,adam,25,0.7280305753090355
1_nrml_b.csv,[15],0.001,tanh,adam,50,0.831743940283511
1_nrml_b.csv,[15],0.001,tanh,sgd,10,0.4611789655133308
1_nrml_b.csv,[15],0.001,tanh,sgd,25,0.4206044382076922
1_nrml_b.csv,[15],0.001,tanh,sgd,50,0.4578658435170208
1_nrml_b.csv,[15],0.001,tanh,rmsprop,10,0.8508798013812141
1_nrml_b.csv,[15],0.001,tanh,rmsprop,25,0.8738477644332745
1_nrml_b.csv,[15],0.001,tanh,rmsprop,50,0.8854394131239429
1_nrml_b.csv,[15],0.01,relu,adam,10,0.8838061523614804
1_nrml_b.csv,[15],0.01,relu,adam,25,0.9035288070499788
1_nrml_b.csv,[15],0.01,relu,adam,50,0.923840796951971
1_nrml_b.csv,[15],0.01,relu,sgd,10,0.3848353214434019
1_nrml_b.csv,[15],0.01,relu,sgd,25,0.5239117097505859
1_nrml_b.csv,[15],0.01,relu,sgd,50,0.571776444566935
1_nrml_b.csv,[15],0.01,relu,rmsprop,10,0.931284507702545
1_nrml_b.csv,[15],0.01,relu,rmsprop,25,0.9440532698734925
1_nrml_b.csv,[15],0.01,relu,rmsprop,50,0.9533389841592068
1_nrml_b.csv,[15],0.01,tanh,adam,10,0.8849868850887372
1_nrml_b.csv,[15],0.01,tanh,adam,25,0.8876486577527715
1_nrml_b.csv,[15],0.01,tanh,adam,50,0.9052123413864764
1_nrml_b.csv,[15],0.01,tanh,sgd,10,0.45730493459766325
1_nrml_b.csv,[15],0.01,tanh,sgd,25,0.6191993105289458
1_nrml_b.csv,[15],0.01,tanh,sgd,50,0.6143903688330934
1_nrml_b.csv,[15],0.01,tanh,rmsprop,10,0.9147766253410043
1_nrml_b.csv,[15],0.01,tanh,rmsprop,25,0.9426773678305158
1_nrml_b.csv,[15],0.01,tanh,rmsprop,50,0.9419774216052597
1_nrml_b.csv,[15],0.1,relu,adam,10,0.9237664012884821
1_nrml_b.csv,[15],0.1,relu,adam,25,0.95078381575038
1_nrml_b.csv,[15],0.1,relu,adam,50,0.9559554871296221
1_nrml_b.csv,[15],0.1,relu,sgd,10,0.5631296178574074
1_nrml_b.csv,[15],0.1,relu,sgd,25,0.8502752447343992
1_nrml_b.csv,[15],0.1,relu,sgd,50,0.9051865087466275
1_nrml_b.csv,[15],0.1,relu,rmsprop,10,0.9120999493300435
1_nrml_b.csv,[15],0.1,relu,rmsprop,25,0.9343419416083354
1_nrml_b.csv,[15],0.1,relu,rmsprop,50,0.9571181427761122
1_nrml_b.csv,[15],0.1,tanh,adam,10,0.9125174047736871
1_nrml_b.csv,[15],0.1,tanh,adam,25,0.9426773678305158
1_nrml_b.csv,[15],0.1,tanh,adam,50,0.9536178238475459
1_nrml_b.csv,[15],0.1,tanh,sgd,10,0.7214005132441368
1_nrml_b.csv,[15],0.1,tanh,sgd,25,0.8613500572885954
1_nrml_b.csv,[15],0.1,tanh,sgd,50,0.8858653039466994
1_nrml_b.csv,[15],0.1,tanh,rmsprop,10,0.9261195155863335
1_nrml_b.csv,[15],0.1,tanh,rmsprop,25,0.9487397750670581
1_nrml_b.csv,[15],0.1,tanh,rmsprop,50,0.950889523995623
1_nrml_b.csv,"[15, 15]",0.001,relu,adam,10,0.443791313298341
1_nrml_b.csv,"[15, 15]",0.001,relu,adam,25,0.6360245111177679
1_nrml_b.csv,"[15, 15]",0.001,relu,adam,50,0.806373519080718
1_nrml_b.csv,"[15, 15]",0.001,relu,sgd,10,0.3917209429991688
1_nrml_b.csv,"[15, 15]",0.001,relu,sgd,25,0.49948205538575563
1_nrml_b.csv,"[15, 15]",0.001,relu,sgd,50,0.4465903185961325
1_nrml_b.csv,"[15, 15]",0.001,relu,rmsprop,10,0.8475848162088884
1_nrml_b.csv,"[15, 15]",0.001,relu,rmsprop,25,0.9106520946780879
1_nrml_b.csv,"[15, 15]",0.001,relu,rmsprop,50,0.910942192088862
1_nrml_b.csv,"[15, 15]",0.001,tanh,adam,10,0.6072937313240192
1_nrml_b.csv,"[15, 15]",0.001,tanh,adam,25,0.780912014964696
1_nrml_b.csv,"[15, 15]",0.001,tanh,adam,50,0.8716447948712431
1_nrml_b.csv,"[15, 15]",0.001,tanh,sgd,10,0.42636064884775193
1_nrml_b.csv,"[15, 15]",0.001,tanh,sgd,25,0.3510954275222941
1_nrml_b.csv,"[15, 15]",0.001,tanh,sgd,50,0.4116403097229188
1_nrml_b.csv,"[15, 15]",0.001,tanh,rmsprop,10,0.8717628537531749
1_nrml_b.csv,"[15, 15]",0.001,tanh,rmsprop,25,0.8803263611045262
1_nrml_b.csv,"[15, 15]",0.001,tanh,rmsprop,50,0.8977898008774232
1_nrml_b.csv,"[15, 15]",0.01,relu,adam,10,0.8590013146849895
1_nrml_b.csv,"[15, 15]",0.01,relu,adam,25,0.9208727095468445
1_nrml_b.csv,"[15, 15]",0.01,relu,adam,50,0.9533389841592068
1_nrml_b.csv,"[15, 15]",0.01,relu,sgd,10,0.3106117143984791
1_nrml_b.csv,"[15, 15]",0.01,relu,sgd,25,0.36468443011967244
1_nrml_b.csv,"[15, 15]",0.01,relu,sgd,50,0.4192310236060236
1_nrml_b.csv,"[15, 15]",0.01,relu,rmsprop,10,0.9434578292014779
1_nrml_b.csv,"[15, 15]",0.01,relu,rmsprop,25,0.9514644737197502
1_nrml_b.csv,"[15, 15]",0.01,relu,rmsprop,50,0.9588521631516527
1_nrml_b.csv,"[15, 15]",0.01,tanh,adam,10,0.8598368236497229
1_nrml_b.csv,"[15, 15]",0.01,tanh,adam,25,0.9255728652240279
1_nrml_b.csv,"[15, 15]",0.01,tanh,adam,50,0.9483474923838239
1_nrml_b.csv,"[15, 15]",0.01,tanh,sgd,10,0.3241781302937469
1_nrml_b.csv,"[15, 15]",0.01,tanh,sgd,25,0.5196143515878054
1_nrml_b.csv,"[15, 15]",0.01,tanh,sgd,50,0.5701363346670633
1_nrml_b.csv,"[15, 15]",0.01,tanh,rmsprop,10,0.9104485161931708
1_nrml_b.csv,"[15, 15]",0.01,tanh,rmsprop,25,0.943723532092789
1_nrml_b.csv,"[15, 15]",0.01,tanh,rmsprop,50,0.9460219109884751
1_nrml_b.csv,"[15, 15]",0.1,relu,adam,10,0.9409085656363023
1_nrml_b.csv,"[15, 15]",0.1,relu,adam,25,0.9481228924223819
1_nrml_b.csv,"[15, 15]",0.1,relu,adam,50,0.9558156468224533
1_nrml_b.csv,"[15, 15]",0.1,relu,sgd,10,0.4418783429240672
1_nrml_b.csv,"[15, 15]",0.1,relu,sgd,25,0.6966373200265756
1_nrml_b.csv,"[15, 15]",0.1,relu,sgd,50,0.8293545577676905
1_nrml_b.csv,"[15, 15]",0.1,relu,rmsprop,10,0.6954031934377679
1_nrml_b.csv,"[15, 15]",0.1,relu,rmsprop,25,0.5485197779862414
1_nrml_b.csv,"[15, 15]",0.1,relu,rmsprop,50,0.5206999649286883
1_nrml_b.csv,"[15, 15]",0.1,tanh,adam,10,0.9251365389107186
1_nrml_b.csv,"[15, 15]",0.1,tanh,adam,25,0.9510595492614777
1_nrml_b.csv,"[15, 15]",0.1,tanh,adam,50,0.9536178238475459
1_nrml_b.csv,"[15, 15]",0.1,tanh,sgd,10,0.7339165440569686
1_nrml_b.csv,"[15, 15]",0.1,tanh,sgd,25,0.8368736615770679
1_nrml_b.csv,"[15, 15]",0.1,tanh,sgd,50,0.8932042130133329
1_nrml_b.csv,"[15, 15]",0.1,tanh,rmsprop,10,0.9150177525452923
1_nrml_b.csv,"[15, 15]",0.1,tanh,rmsprop,25,0.9326802248611665
1_nrml_b.csv,"[15, 15]",0.1,tanh,rmsprop,50,0.9350885722530944
1_nrml_b.csv,"[15, 15, 15]",0.001,relu,adam,10,0.4629103455265374
1_nrml_b.csv,"[15, 15, 15]",0.001,relu,adam,25,0.5454383024694212
1_nrml_b.csv,"[15, 15, 15]",0.001,relu,adam,50,0.7260367336014647
1_nrml_b.csv,"[15, 15, 15]",0.001,relu,sgd,10,0.46340185676392576
1_nrml_b.csv,"[15, 15, 15]",0.001,relu,sgd,25,0.3372236958443855
1_nrml_b.csv,"[15, 15, 15]",0.001,relu,sgd,50,0.46766025641025644
1_nrml_b.csv,"[15, 15, 15]",0.001,relu,rmsprop,10,0.8150303141835422
1_nrml_b.csv,"[15, 15, 15]",0.001,relu,rmsprop,25,0.9097439153877044
1_nrml_b.csv,"[15, 15, 15]",0.001,relu,rmsprop,50,0.921055636376113
1_nrml_b.csv,"[15, 15, 15]",0.001,tanh,adam,10,0.5718912844970532
1_nrml_b.csv,"[15, 15, 15]",0.001,tanh,adam,25,0.747990891022983
1_nrml_b.csv,"[15, 15, 15]",0.001,tanh,adam,50,0.8769221291465982
1_nrml_b.csv,"[15, 15, 15]",0.001,tanh,sgd,10,0.359147034058494
1_nrml_b.csv,"[15, 15, 15]",0.001,tanh,sgd,25,0.49120248691903906
1_nrml_b.csv,"[15, 15, 15]",0.001,tanh,sgd,50,0.24632225119513254
1_nrml_b.csv,"[15, 15, 15]",0.001,tanh,rmsprop,10,0.8765061251789275
1_nrml_b.csv,"[15, 15, 15]",0.001,tanh,rmsprop,25,0.89264573037015
1_nrml_b.csv,"[15, 15, 15]",0.001,tanh,rmsprop,50,0.9302108912176978
1_nrml_b.csv,"[15, 15, 15]",0.01,relu,adam,10,0.8489929173905093
1_nrml_b.csv,"[15, 15, 15]",0.01,relu,adam,25,0.9343126111951012
1_nrml_b.csv,"[15, 15, 15]",0.01,relu,adam,50,0.9588652999486806
1_nrml_b.csv,"[15, 15, 15]",0.01,relu,sgd,10,0.4069155212905213
1_nrml_b.csv,"[15, 15, 15]",0.01,relu,sgd,25,0.524886839351125
1_nrml_b.csv,"[15, 15, 15]",0.01,relu,sgd,50,0.4530730548187445
1_nrml_b.csv,"[15, 15, 15]",0.01,relu,rmsprop,10,0.9475585227882448
1_nrml_b.csv,"[15, 15, 15]",0.01,relu,rmsprop,25,0.9488295217733675
1_nrml_b.csv,"[15, 15, 15]",0.01,relu,rmsprop,50,0.9488528129084
1_nrml_b.csv,"[15, 15, 15]",0.01,tanh,adam,10,0.8843515502697127
1_nrml_b.csv,"[15, 15, 15]",0.01,tanh,adam,25,0.915572800114959
1_nrml_b.csv,"[15, 15, 15]",0.01,tanh,adam,50,0.9483474923838239
1_nrml_b.csv,"[15, 15, 15]",0.01,tanh,sgd,10,0.33445582761640635
1_nrml_b.csv,"[15, 15, 15]",0.01,tanh,sgd,25,0.3858236347771231
1_nrml_b.csv,"[15, 15, 15]",0.01,tanh,sgd,50,0.5011851326124129
1_nrml_b.csv,"[15, 15, 15]",0.01,tanh,rmsprop,10,0.9064865283469935
1_nrml_b.csv,"[15, 15, 15]",0.01,tanh,rmsprop,25,0.9420867117378744
1_nrml_b.csv,"[15, 15, 15]",0.01,tanh,rmsprop,50,0.9485639426002741
1_nrml_b.csv,"[15, 15, 15]",0.1,relu,adam,10,0.9199299110898658
1_nrml_b.csv,"[15, 15, 15]",0.1,relu,adam,25,0.9532604784136265
1_nrml_b.csv,"[15, 15, 15]",0.1,relu,adam,50,0.9439317555199574
1_nrml_b.csv,"[15, 15, 15]",0.1,relu,sgd,10,0.3297098040848041
1_nrml_b.csv,"[15, 15, 15]",0.1,relu,sgd,25,0.43003232718978773
1_nrml_b.csv,"[15, 15, 15]",0.1,relu,sgd,50,0.6752674784419591
1_nrml_b.csv,"[15, 15, 15]",0.1,relu,rmsprop,10,0.5343108974358974
1_nrml_b.csv,"[15, 15, 15]",0.1,relu,rmsprop,25,0.5455929487179487
1_nrml_b.csv,"[15, 15, 15]",0.1,relu,rmsprop,50,0.5332852564102565
1_nrml_b.csv,"[15, 15, 15]",0.1,tanh,adam,10,0.9187319825294867
1_nrml_b.csv,"[15, 15, 15]",0.1,tanh,adam,25,0.9325476960830482
1_nrml_b.csv,"[15, 15, 15]",0.1,tanh,adam,50,0.9461966885449584
1_nrml_b.csv,"[15, 15, 15]",0.1,tanh,sgd,10,0.5583814165172755
1_nrml_b.csv,"[15, 15, 15]",0.1,tanh,sgd,25,0.7518981612050367
1_nrml_b.csv,"[15, 15, 15]",0.1,tanh,sgd,50,0.8899964007155307
1_nrml_b.csv,"[15, 15, 15]",0.1,tanh,rmsprop,10,0.8684276269521414
1_nrml_b.csv,"[15, 15, 15]",0.1,tanh,rmsprop,25,0.8901816745786094
1_nrml_b.csv,"[15, 15, 15]",0.1,tanh,rmsprop,50,0.8632530467269742
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,relu,adam,10,0.5310137003519357
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,relu,adam,25,0.7075979069831158
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,relu,adam,50,0.8275191092281029
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,relu,sgd,10,0.39892628205128206
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,relu,sgd,25,0.40203525641025645
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,relu,sgd,50,0.3904441391941392
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,relu,rmsprop,10,0.8617045379557945
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,relu,rmsprop,25,0.9010852441054304
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,relu,rmsprop,50,0.9436742794179281
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,tanh,adam,10,0.5895864079156488
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,tanh,adam,25,0.7939048352524587
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,tanh,adam,50,0.8595395854351816
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,tanh,sgd,10,0.1856982600732601
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,tanh,sgd,25,0.25545673474976754
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,tanh,sgd,50,0.40410256410256407
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,tanh,rmsprop,10,0.8946656051509437
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,tanh,rmsprop,25,0.9141225694430458
1_nrml_b.csv,"[15, 15, 15, 15]",0.001,tanh,rmsprop,50,0.9429212702695402
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,relu,adam,10,0.8582609172166983
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,relu,adam,25,0.9173107474887565
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,relu,adam,50,0.9559434052428948
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,relu,sgd,10,0.46559294871794876
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,relu,sgd,25,0.33434294871794873
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,relu,sgd,50,0.267676282051282
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,relu,rmsprop,10,0.9265268299584806
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,relu,rmsprop,25,0.9379746610807601
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,relu,rmsprop,50,0.9534900654271045
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,tanh,adam,10,0.8840232574307396
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,tanh,adam,25,0.9235649542994976
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,tanh,adam,50,0.9483474923838239
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,tanh,sgd,10,0.44832359283211093
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,tanh,sgd,25,0.4017467948717949
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,tanh,sgd,50,0.33034730760409864
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,tanh,rmsprop,10,0.9063081656921341
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,tanh,rmsprop,25,0.9436200781634702
1_nrml_b.csv,"[15, 15, 15, 15]",0.01,tanh,rmsprop,50,0.9483474923838239
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,relu,adam,10,0.9078175088885002
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,relu,adam,25,0.9441997225689794
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,relu,adam,50,0.9337102398651194
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,relu,sgd,10,0.33116834554334557
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,relu,sgd,25,0.34565491875274484
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,relu,sgd,50,0.49573240696085524
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,relu,rmsprop,10,0.6009775641025641
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,relu,rmsprop,25,0.5989102564102564
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,relu,rmsprop,50,0.46766025641025644
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,tanh,adam,10,0.8657467268798846
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,tanh,adam,25,0.8980998543758414
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,tanh,adam,50,0.922921670332931
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,tanh,sgd,10,0.6218925958864984
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,tanh,sgd,25,0.5854411441261319
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,tanh,sgd,50,0.8463220232895224
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,tanh,rmsprop,10,0.8196668875724402
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,tanh,rmsprop,25,0.8011700766799367
1_nrml_b.csv,"[15, 15, 15, 15]",0.1,tanh,rmsprop,50,0.860816850201792
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,adam,10,0.4368590600575895
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,adam,25,0.6480426303963538
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,adam,50,0.8208332765079124
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,sgd,10,0.3298946886446886
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,sgd,25,0.3312339743589744
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,sgd,50,0.13229166666666664
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,rmsprop,10,0.8875170281777907
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,rmsprop,25,0.9218873761897017
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,relu,rmsprop,50,0.9534663374260951
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,adam,10,0.6344782250777194
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,adam,25,0.7930419728996589
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,adam,50,0.8641784818305039
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,sgd,10,0.33330128205128207
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,sgd,25,0.4686858974358975
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,sgd,50,0.33641025641025646
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,rmsprop,10,0.8904938744473627
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,rmsprop,25,0.9248751256963544
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.001,tanh,rmsprop,50,0.9465226029406402
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,adam,10,0.892030675330546
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,adam,25,0.9290024987302354
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,adam,50,0.9584985736517216
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,sgd,10,0.26560897435897435
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,sgd,25,0.46559294871794876
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,sgd,50,0.33536858974358974
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,rmsprop,10,0.9151830406333128
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,rmsprop,25,0.9439178135355405
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,relu,rmsprop,50,0.9507053100047994
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,adam,10,0.8843948907832241
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,adam,25,0.9222013410974442
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,adam,50,0.9511815004809898
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,sgd,10,0.17367424242424243
1_nrml_b.csv,"[15, 15, 15, 15, 15]",0.01,tanh,sgd,25,0.3242800556361877
